Character name;Japanese text;English text
<PNAME>;（それじゃ、きらめき中央公園で、鏡さんを待つか。）;(Then, let's go to the Kirameki Central Park and wait for Kagami.)
<PNAME>;（それじゃ、きらめき中央公園で、鏡さんを待つか。）;(I'll wait for Kagami at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、鏡さんを待つか。）;(Then, let's go to the shopping district and wait for Kagami.)
<PNAME>;（それじゃ、ショッピング街で、鏡さんを待つか。）;(I'll wait for Kagami at the shopping district then.)
<PNAME>;（それじゃ、水族館で、鏡さんを待つか。）;(Then, let's go to the aquarium and wait for Kagami.)
<PNAME>;（それじゃ、水族館で、鏡さんを待つか。）;(I'll wait for Kagami at the aquarium then.)
<PNAME>;（それじゃ、動物園で、鏡さんを待つか。）;(Then, let's go to the zoo and wait for Kagami.)
<PNAME>;（それじゃ、動物園で、鏡さんを待つか。）;(I'll wait for Kagami at the zoo then.)
<PNAME>;（それじゃ、植物園で、鏡さんを待つか。）;(Then, let's go to the botanical garden and wait for Kagami.)
<PNAME>;（それじゃ、植物園で、鏡さんを待つか。）;(I'll wait for Kagami at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、鏡さんを待つか。）;(Then, let's go to the planetarium and wait for Kagami.)
<PNAME>;（それじゃ、プラネタリウムで、鏡さんを待つか。）;(I'll wait for Kagami at the planetarium then.)
<PNAME>;（それじゃ、美術館で、鏡さんを待つか。）;(Then, let's go to the museum and wait for Kagami.)
<PNAME>;（それじゃ、美術館で、鏡さんを待つか。）;(I'll wait for Kagami at the museum then.)
<PNAME>;（それじゃ、図書館で、鏡さんを待つか。）;(Then, let's go to the library and wait for Kagami.)
<PNAME>;（それじゃ、図書館で、鏡さんを待つか。）;(I'll wait for Kagami at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、鏡さんを待つか。）;(Then, let's go to the arcade and wait for Kagami.)
<PNAME>;（それじゃ、ゲームセンターで、鏡さんを待つか。）;(I'll wait for Kagami at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、鏡さんを待つか。）;(Then, let's go to the bowling alley and wait for Kagami.)
<PNAME>;（それじゃ、ボーリング場で、鏡さんを待つか。）;(I'll wait for Kagami at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、鏡さんを待つか。）;(Then, let's go to the karaoke bar and wait for Kagami.)
<PNAME>;（それじゃ、カラオケ屋で、鏡さんを待つか。）;(I'll wait for Kagami at the karaoke bar then.)
<PNAME>;（それじゃ、遊園地で、鏡さんを待つか。）;(Then, let's go to the amusement park and wait for Kagami.)
<PNAME>;（それじゃ、遊園地で、鏡さんを待つか。）;(I'll wait for Kagami at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、鏡さんを待つか。）;(Then, let's go to the stadium and wait for Kagami.)
<PNAME>;（それじゃ、スタジアムで、鏡さんを待つか。）;(I'll wait for Kagami at the stadium then.)
<PNAME>;（それじゃ、映画館で、鏡さんを待つか。）;(Then, let's go to the movie theater and wait for Kagami.)
<PNAME>;（それじゃ、映画館で、鏡さんを待つか。）;(I'll wait for Kagami at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、鏡さんを待つか。）;(Then, let's go to the concert hall and wait for Kagami.)
<PNAME>;（それじゃ、コンサート会場で、鏡さんを待つか。）;(I'll wait for Kagami at the concert hall then.)
<PNAME>;（それじゃ、プールで、鏡さんを待つか。）;(Then, let's go to the swimming pool and wait for Kagami.)
<PNAME>;（それじゃ、プールで、鏡さんを待つか。）;(I'll wait for Kagami at the swimming pool then.)
<PNAME>;（それじゃ、スケート場で、鏡さんを待つか。）;(Then, let's go to the skating rink and wait for Kagami.)
<PNAME>;（それじゃ、スケート場で、鏡さんを待つか。）;(I'll wait for Kagami at the skating rink then.)
<PNAME>;（それじゃ、海で、鏡さんを待つか。）;(Then, let's go to the beach and wait for Kagami.)
<PNAME>;（それじゃ、海で、鏡さんを待つか。）;(I'll wait for Kagami at the beach then.)
<PNAME>;（それじゃ、スキー場で、鏡さんを待つか。）;(Then, let's go to the ski resort and wait for Kagami.)
<PNAME>;（それじゃ、スキー場で、鏡さんを待つか。）;(I'll wait for Kagami at the ski resort then.)
<PNAME>;（それじゃ、神社で、鏡さんを待つか。）;(Then, let's go to the shrine and wait for Kagami.)
<PNAME>;（それじゃ、神社で、鏡さんを待つか。）;(I'll wait for Kagami at the shrine then.)
<PNAME>;（今日は、朝日奈さんとデートだ）;(I have a date with Asahina-san today.)
<PNAME>;（今日は、朝日奈さんとデートだ）;(Today, I have a date with Asahina-san.)
<PNAME>;『朝日奈さんのことについて知りたいんだけど。;"""I would like to know about Asahina-san."""
<PNAME>;『よし、次は、朝日奈とだ。;(Okay, next time, with Asahina-san.)
<PNAME>;『しばらく朝日奈さんと話し込んだ;(I talked with Asahina-san for a while.)
<PNAME>;『朝日奈さんもいたのか。;"""Is Asahina-san here too?"""
<PNAME>;『あつ、今日は、朝日奈さんの誕生日じゃないか。;"""Ah, today is Asahina-san's birthday, isn't it?"""
<PNAME>;（もしかして、朝日奈さんを知らず知らずのうちに傷つけてたのかな⋯。）;(Maybe I've unknowingly hurt Asahina-san...)
<PNAME>;『今日の自由行動は、この前の約束通り朝日奈さんと―緒だ。;"""I'll spend today's free time with Asahina-san, as promised."""
<PNAME>;『まだ朝日奈さんは、来ていないようだな。;"""I see Asahina-san has not arrived yet."""
<PNAME>;（朝日奈さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;(I'm so lucky to get a present from Asahina-san!)
<PNAME>;（神様、何とぞ朝日奈さんと今以上に仲良くなれますように。）;(God, please help me get to know Asahina-san even better than I already do.)
<PNAME>;（おつ、丁度いいところに朝日奈さんが来たぞ。）;(Oh, Asahina-san arrived just in time.
<PNAME>;（あつ、朝日奈さん。）;(Oh, Asahina-san.)
<PNAME>;『よし、次は、朝日奈さんとだ;Alright, next is with Asahina-san.
<PNAME>;『よし、次は、朝日奈さんとだ。;Alright, next is with Asahina-san.
<PNAME>;（朝日奈さんを、傷つけたといううわさが、流れてたそうだ。）;There are rumors that I hurt Asahina-san.
<PNAME>;（どうやら好雄の話では、俺が朝日奈さんを、傷つけたといううわさが、流れてたそうだ。）;(According to Yoshio, there's a rumor that I hurt Asahina.)
<PNAME>;（それじゃ、近所の公園で、朝日奈さんを待つか。）;(Then, let's go to the neighborhood park and wait for Asahina.)
<PNAME>;（それじゃ、近所の公園で、朝日奈さんを待つか。）;(I'll wait for Asahina at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、朝日奈さんを待つか。）;(Then, let's go to the Kirameki Central Park and wait for Asahina.)
<PNAME>;（それじゃ、きらめき中央公園で、朝日奈さんを待つか。）;(I'll wait for Asahina at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、朝日奈さんを待つか。）;(Then, let's go to the shopping district and wait for Asahina.)
<PNAME>;（それじゃ、ショッピング街で、朝日奈さんを待つか。）;(I'll wait for Asahina at the shopping district then.)
<PNAME>;（それじゃ、水族館で、朝日奈さんを待つか。）;(Then, let's go to the aquarium and wait for Asahina.)
<PNAME>;（それじゃ、水族館で、朝日奈さんを待つか。）;(I'll wait for Asahina at the aquarium then.)
<PNAME>;（それじゃ、動物園で、朝日奈さんを待つか。）;(Then, let's go to the zoo and wait for Asahina.)
<PNAME>;（それじゃ、動物園で、朝日奈さんを待つか。）;(I'll wait for Asahina at the zoo then.)
<PNAME>;（それじゃ、植物園で、朝日奈さんを待つか。）;(Then, let's go to the botanical garden and wait for Asahina.)
<PNAME>;（それじゃ、植物園で、朝日奈さんを待つか。）;(I'll wait for Asahina at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、朝日奈さんを待つか。）;(Then, let's go to the planetarium and wait for Asahina.)
<PNAME>;（それじゃ、プラネタリウムで、朝日奈さんを待つか。）;(I'll wait for Asahina at the planetarium then.)
<PNAME>;（それじゃ、美術館で、朝日奈さんを待つか。）;(Then, let's go to the museum and wait for Asahina.)
<PNAME>;（それじゃ、美術館で、朝日奈さんを待つか。）;(I'll wait for Asahina at the museum then.)
<PNAME>;（それじゃ、図書館で、朝日奈さんを待つか。）;(Then, let's go to the library and wait for Asahina.)
<PNAME>;（それじゃ、図書館で、朝日奈さんを待つか。）;(I'll wait for Asahina at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、朝日奈さんを待つか。）;(Then, let's go to the arcade and wait for Asahina.)
<PNAME>;（それじゃ、ゲームセンターで、朝日奈さんを待つか。）;(I'll wait for Asahina at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、朝日奈さんを待つか。）;(Then, let's go to the bowling alley and wait for Asahina.)
<PNAME>;（それじゃ、ボーリング場で、朝日奈さんを待つか。）;(I'll wait for Asahina at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、朝日奈さんを待つか。）;(Then, let's go to the karaoke bar and wait for Asahina.)
<PNAME>;（それじゃ、カラオケ屋で、朝日奈さんを待つか。）;(I'll wait for Asahina at the karaoke bar then.)
<PNAME>;（それじゃ、遊園地で、朝日奈さんを待つか。）;(Then, let's go to the amusement park and wait for Asahina.)
<PNAME>;（それじゃ、遊園地で、朝日奈さんを待つか。）;(I'll wait for Asahina at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、朝日奈さんを待つか。）;(Then, let's go to the stadium and wait for Asahina.)
<PNAME>;（それじゃ、スタジアムで、朝日奈さんを待つか。）;(I'll wait for Asahina at the stadium then.)
<PNAME>;（それじゃ、映画館で、朝日奈さんを待つか。）;(Then, let's go to the movie theater and wait for Asahina.)
<PNAME>;（それじゃ、映画館で、朝日奈さんを待つか。）;(I'll wait for Asahina at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、朝日奈さんを待つか。）;(Then, let's go to the concert hall and wait for Asahina.)
<PNAME>;（それじゃ、コンサート会場で、朝日奈さんを待つか。）;(I'll wait for Asahina at the concert hall then.)
<PNAME>;（それじゃ、プールで、朝日奈さんを待つか。）;(Then, let's go to the swimming pool and wait for Asahina.)
<PNAME>;（それじゃ、プールで、朝日奈さんを待つか。）;(I'll wait for Asahina at the swimming pool then.)
<PNAME>;（それじゃ、スケート場で、朝日奈さんを待つか。）;(Then, let's go to the skating rink and wait for Asahina.)
<PNAME>;（それじゃ、スケート場で、朝日奈さんを待つか。）;(I'll wait for Asahina at the skating rink then.)
<PNAME>;（それじゃ、海で、朝日奈さんを待つか。）;(Then, let's go to the beach and wait for Asahina.)
<PNAME>;（それじゃ、海で、朝日奈さんを待つか。）;(I'll wait for Asahina at the beach then.)
<PNAME>;（それじゃ、スキー場で、朝日奈さんを待つか。）;(Then, let's go to the ski resort and wait for Asahina.)
<PNAME>;（それじゃ、スキー場で、朝日奈さんを待つか。）;(I'll wait for Asahina at the ski resort then.)
<PNAME>;（それじゃ、神社で、朝日奈さんを待つか。）;(Then, let's go to the shrine and wait for Asahina.)
<PNAME>;（それじゃ、神社で、朝日奈さんを待つか。）;(I'll wait for Asahina at the shrine then.)
<PNAME>;（今日は、美樹原さんとデートだ）;(I have a date with Mikihara-san today.)
<PNAME>;（今日は、美樹原さんとデートだ）;(Today, I have a date with Mikihara-san.)
<PNAME>;『美樹原さんのことについて知りたいんだけど。;"""I would like to know about Mikihara-san."""
<PNAME>;『よし、次は、美樹原とだ。;(Okay, next time, with Mikihara-san.)
<PNAME>;『しばらく美樹原さんと話し込んだ;(I talked with Mikihara-san for a while.)
<PNAME>;『美樹原さんもいたのか。;"""Is Mikihara-san here too?"""
<PNAME>;『あつ、今日は、美樹原さんの誕生日じゃないか。;"""Ah, today is Mikihara-san's birthday, isn't it?"""
<PNAME>;（もしかして、美樹原さんを知らず知らずのうちに傷つけてたのかな⋯。）;(Maybe I've unknowingly hurt Mikihara-san...)
<PNAME>;『今日の自由行動は、この前の約束通り美樹原さんと―緒だ。;"""I'll spend today's free time with Mikihara-san, as promised."""
<PNAME>;『まだ美樹原さんは、来ていないようだな。;"""I see Mikihara-san has not arrived yet."""
<PNAME>;（美樹原さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;(I'm so lucky to get a present from Mikihara-san!)
<PNAME>;（神様、何とぞ美樹原さんと今以上に仲良くなれますように。）;(God, please help me get to know Mikihara-san even better than I already do.)
<PNAME>;（おつ、丁度いいところに美樹原さんが来たぞ。）;(Oh, Mikihara-san arrived just in time.
<PNAME>;（あつ、美樹原さん。）;(Oh, Mikihara-san.)
<PNAME>;『よし、次は、美樹原さんとだ;Alright, next is with Mikihara-san.
<PNAME>;『よし、次は、美樹原さんとだ。;Alright, next is with Mikihara-san.
<PNAME>;（美樹原さんを、傷つけたといううわさが、流れてたそうだ。）;There are rumors that I hurt Mikihara-san.
<PNAME>;（どうやら好雄の話では、俺が美樹原さんを、傷つけたといううわさが、流れてたそうだ。）;(According to Yoshio, there's a rumor that I hurt Mikihara.)
<PNAME>;（それじゃ、近所の公園で、美樹原さんを待つか。）;(Then, let's go to the neighborhood park and wait for Mikihara.)
<PNAME>;（それじゃ、近所の公園で、美樹原さんを待つか。）;(I'll wait for Mikihara at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、美樹原さんを待つか。）;(Then, let's go to the Kirameki Central Park and wait for Mikihara.)
<PNAME>;（それじゃ、きらめき中央公園で、美樹原さんを待つか。）;(I'll wait for Mikihara at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、美樹原さんを待つか。）;(Then, let's go to the shopping district and wait for Mikihara.)
<PNAME>;（それじゃ、ショッピング街で、美樹原さんを待つか。）;(I'll wait for Mikihara at the shopping district then.)
<PNAME>;（それじゃ、水族館で、美樹原さんを待つか。）;(Then, let's go to the aquarium and wait for Mikihara.)
<PNAME>;（それじゃ、水族館で、美樹原さんを待つか。）;(I'll wait for Mikihara at the aquarium then.)
<PNAME>;（それじゃ、動物園で、美樹原さんを待つか。）;(Then, let's go to the zoo and wait for Mikihara.)
<PNAME>;（それじゃ、動物園で、美樹原さんを待つか。）;(I'll wait for Mikihara at the zoo then.)
<PNAME>;（それじゃ、植物園で、美樹原さんを待つか。）;(Then, let's go to the botanical garden and wait for Mikihara.)
<PNAME>;（それじゃ、植物園で、美樹原さんを待つか。）;(I'll wait for Mikihara at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、美樹原さんを待つか。）;(Then, let's go to the planetarium and wait for Mikihara.)
<PNAME>;（それじゃ、プラネタリウムで、美樹原さんを待つか。）;(I'll wait for Mikihara at the planetarium then.)
<PNAME>;（それじゃ、美術館で、美樹原さんを待つか。）;(Then, let's go to the museum and wait for Mikihara.)
<PNAME>;（それじゃ、美術館で、美樹原さんを待つか。）;(I'll wait for Mikihara at the museum then.)
<PNAME>;（それじゃ、図書館で、美樹原さんを待つか。）;(Then, let's go to the library and wait for Mikihara.)
<PNAME>;（それじゃ、図書館で、美樹原さんを待つか。）;(I'll wait for Mikihara at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、美樹原さんを待つか。）;(Then, let's go to the arcade and wait for Mikihara.)
<PNAME>;（それじゃ、ゲームセンターで、美樹原さんを待つか。）;(I'll wait for Mikihara at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、美樹原さんを待つか。）;(Then, let's go to the bowling alley and wait for Mikihara.)
<PNAME>;（それじゃ、ボーリング場で、美樹原さんを待つか。）;(I'll wait for Mikihara at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、美樹原さんを待つか。）;(Then, let's go to the karaoke bar and wait for Mikihara.)
<PNAME>;（それじゃ、カラオケ屋で、美樹原さんを待つか。）;(I'll wait for Mikihara at the karaoke bar then.)
<PNAME>;（それじゃ、遊園地で、美樹原さんを待つか。）;(Then, let's go to the amusement park and wait for Mikihara.)
<PNAME>;（それじゃ、遊園地で、美樹原さんを待つか。）;(I'll wait for Mikihara at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、美樹原さんを待つか。）;(Then, let's go to the stadium and wait for Mikihara.)
<PNAME>;（それじゃ、スタジアムで、美樹原さんを待つか。）;(I'll wait for Mikihara at the stadium then.)
<PNAME>;（それじゃ、映画館で、美樹原さんを待つか。）;(Then, let's go to the movie theater and wait for Mikihara.)
<PNAME>;（それじゃ、映画館で、美樹原さんを待つか。）;(I'll wait for Mikihara at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、美樹原さんを待つか。）;(Then, let's go to the concert hall and wait for Mikihara.)
<PNAME>;（それじゃ、コンサート会場で、美樹原さんを待つか。）;(I'll wait for Mikihara at the concert hall then.)
<PNAME>;（それじゃ、プールで、美樹原さんを待つか。）;(Then, let's go to the swimming pool and wait for Mikihara.)
<PNAME>;（それじゃ、プールで、美樹原さんを待つか。）;(I'll wait for Mikihara at the swimming pool then.)
<PNAME>;（それじゃ、スケート場で、美樹原さんを待つか。）;(Then, let's go to the skating rink and wait for Mikihara.)
<PNAME>;（それじゃ、スケート場で、美樹原さんを待つか。）;(I'll wait for Mikihara at the skating rink then.)
<PNAME>;（それじゃ、海で、美樹原さんを待つか。）;(Then, let's go to the beach and wait for Mikihara.)
<PNAME>;（それじゃ、海で、美樹原さんを待つか。）;(I'll wait for Mikihara at the beach then.)
<PNAME>;（それじゃ、スキー場で、美樹原さんを待つか。）;(Then, let's go to the ski resort and wait for Mikihara.)
<PNAME>;（それじゃ、スキー場で、美樹原さんを待つか。）;(I'll wait for Mikihara at the ski resort then.)
<PNAME>;（それじゃ、神社で、美樹原さんを待つか。）;(Then, let's go to the shrine and wait for Mikihara.)
<PNAME>;（それじゃ、神社で、美樹原さんを待つか。）;(I'll wait for Mikihara at the shrine then.)
<PNAME>;（今日は、虹野さんとデートだ）;(I have a date with Nijino-san today.)
<PNAME>;（今日は、虹野さんとデートだ）;(Today, I have a date with Nijino-san.)
<PNAME>;『虹野さんのことについて知りたいんだけど。;"""I would like to know about Nijino-san."""
<PNAME>;『よし、次は、虹野とだ。;(Okay, next time, with Nijino-san.)
<PNAME>;『しばらく虹野さんと話し込んだ;(I talked with Nijino-san for a while.)
<PNAME>;『虹野さんもいたのか。;"""Is Nijino-san here too?"""
<PNAME>;『あつ、今日は、虹野さんの誕生日じゃないか。;"""Ah, today is Nijino-san's birthday, isn't it?"""
<PNAME>;（もしかして、虹野さんを知らず知らずのうちに傷つけてたのかな⋯。）;(Maybe I've unknowingly hurt Nijino-san...)
<PNAME>;『今日の自由行動は、この前の約束通り虹野さんと―緒だ。;"""I'll spend today's free time with Nijino-san, as promised."""
<PNAME>;『まだ虹野さんは、来ていないようだな。;"""I see Nijino-san has not arrived yet."""
<PNAME>;（虹野さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;(I'm so lucky to get a present from Nijino-san!)
<PNAME>;（神様、何とぞ虹野さんと今以上に仲良くなれますように。）;(God, please help me get to know Nijino-san even better than I already do.)
<PNAME>;（おつ、丁度いいところに虹野さんが来たぞ。）;(Oh, Nijino-san arrived just in time.
<PNAME>;（あつ、虹野さん。）;(Oh, Nijino-san.)
<PNAME>;『よし、次は、虹野さんとだ;Alright, next is with Nijino-san.
<PNAME>;『よし、次は、虹野さんとだ。;Alright, next is with Nijino-san.
<PNAME>;（虹野さんを、傷つけたといううわさが、流れてたそうだ。）;There are rumors that I hurt Nijino-san.
<PNAME>;（どうやら好雄の話では、俺が虹野さんを、傷つけたといううわさが、流れてたそうだ。）;(According to Yoshio, there's a rumor that I hurt Nijino.)
<PNAME>;（それじゃ、近所の公園で、虹野さんを待つか。）;(Then, let's go to the neighborhood park and wait for Nijino.)
<PNAME>;（それじゃ、近所の公園で、虹野さんを待つか。）;(I'll wait for Nijino at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、虹野さんを待つか。）;(Then, let's go to the Kirameki Central Park and wait for Nijino.)
<PNAME>;（それじゃ、きらめき中央公園で、虹野さんを待つか。）;(I'll wait for Nijino at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、虹野さんを待つか。）;(Then, let's go to the shopping district and wait for Nijino.)
<PNAME>;（それじゃ、ショッピング街で、虹野さんを待つか。）;(I'll wait for Nijino at the shopping district then.)
<PNAME>;（それじゃ、水族館で、虹野さんを待つか。）;(Then, let's go to the aquarium and wait for Nijino.)
<PNAME>;（それじゃ、水族館で、虹野さんを待つか。）;(I'll wait for Nijino at the aquarium then.)
<PNAME>;（それじゃ、動物園で、虹野さんを待つか。）;(Then, let's go to the zoo and wait for Nijino.)
<PNAME>;（それじゃ、動物園で、虹野さんを待つか。）;(I'll wait for Nijino at the zoo then.)
<PNAME>;（それじゃ、植物園で、虹野さんを待つか。）;(Then, let's go to the botanical garden and wait for Nijino.)
<PNAME>;（それじゃ、植物園で、虹野さんを待つか。）;(I'll wait for Nijino at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、虹野さんを待つか。）;(Then, let's go to the planetarium and wait for Nijino.)
<PNAME>;（それじゃ、プラネタリウムで、虹野さんを待つか。）;(I'll wait for Nijino at the planetarium then.)
<PNAME>;（それじゃ、美術館で、虹野さんを待つか。）;(Then, let's go to the museum and wait for Nijino.)
<PNAME>;（それじゃ、美術館で、虹野さんを待つか。）;(I'll wait for Nijino at the museum then.)
<PNAME>;（それじゃ、図書館で、虹野さんを待つか。）;(Then, let's go to the library and wait for Nijino.)
<PNAME>;（それじゃ、図書館で、虹野さんを待つか。）;(I'll wait for Nijino at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、虹野さんを待つか。）;(Then, let's go to the arcade and wait for Nijino.)
<PNAME>;（それじゃ、ゲームセンターで、虹野さんを待つか。）;(I'll wait for Nijino at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、虹野さんを待つか。）;(Then, let's go to the bowling alley and wait for Nijino.)
<PNAME>;（それじゃ、ボーリング場で、虹野さんを待つか。）;(I'll wait for Nijino at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、虹野さんを待つか。）;(Then, let's go to the karaoke bar and wait for Nijino.)
<PNAME>;（それじゃ、カラオケ屋で、虹野さんを待つか。）;(I'll wait for Nijino at the karaoke bar then.)
<PNAME>;（それじゃ、遊園地で、虹野さんを待つか。）;(Then, let's go to the amusement park and wait for Nijino.)
<PNAME>;（それじゃ、遊園地で、虹野さんを待つか。）;(I'll wait for Nijino at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、虹野さんを待つか。）;(Then, let's go to the stadium and wait for Nijino.)
<PNAME>;（それじゃ、スタジアムで、虹野さんを待つか。）;(I'll wait for Nijino at the stadium then.)
<PNAME>;（それじゃ、映画館で、虹野さんを待つか。）;(Then, let's go to the movie theater and wait for Nijino.)
<PNAME>;（それじゃ、映画館で、虹野さんを待つか。）;(I'll wait for Nijino at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、虹野さんを待つか。）;(Then, let's go to the concert hall and wait for Nijino.)
<PNAME>;（それじゃ、コンサート会場で、虹野さんを待つか。）;(I'll wait for Nijino at the concert hall then.)
<PNAME>;（それじゃ、プールで、虹野さんを待つか。）;(Then, let's go to the swimming pool and wait for Nijino.)
<PNAME>;（それじゃ、プールで、虹野さんを待つか。）;(I'll wait for Nijino at the swimming pool then.)
<PNAME>;（それじゃ、スケート場で、虹野さんを待つか。）;(Then, let's go to the skating rink and wait for Nijino.)
<PNAME>;（それじゃ、スケート場で、虹野さんを待つか。）;(I'll wait for Nijino at the skating rink then.)
<PNAME>;（それじゃ、海で、虹野さんを待つか。）;(Then, let's go to the beach and wait for Nijino.)
<PNAME>;（それじゃ、海で、虹野さんを待つか。）;(I'll wait for Nijino at the beach then.)
<PNAME>;（それじゃ、スキー場で、虹野さんを待つか。）;(Then, let's go to the ski resort and wait for Nijino.)
<PNAME>;（それじゃ、スキー場で、虹野さんを待つか。）;(I'll wait for Nijino at the ski resort then.)
<PNAME>;（それじゃ、神社で、虹野さんを待つか。）;(Then, let's go to the shrine and wait for Nijino.)
<PNAME>;（それじゃ、神社で、虹野さんを待つか。）;(I'll wait for Nijino at the shrine then.)
<PNAME>;（今日は、優美さんとデートだ）;(I have a date with Yumi-san today.)
<PNAME>;（今日は、優美さんとデートだ）;(Today, I have a date with Yumi-san.)
<PNAME>;『優美さんのことについて知りたいんだけど。;"""I would like to know about Yumi-san."""
<PNAME>;『よし、次は、優美とだ。;(Okay, next time, with Yumi-san.)
<PNAME>;『しばらく優美さんと話し込んだ;(I talked with Yumi-san for a while.)
<PNAME>;『優美さんもいたのか。;"""Is Yumi-san here too?"""
<PNAME>;『あつ、今日は、優美さんの誕生日じゃないか。;"""Ah, today is Yumi-san's birthday, isn't it?"""
<PNAME>;（もしかして、優美さんを知らず知らずのうちに傷つけてたのかな⋯。）;(Maybe I've unknowingly hurt Yumi-san...)
<PNAME>;『今日の自由行動は、この前の約束通り優美さんと―緒だ。;"""I'll spend today's free time with Yumi-san, as promised."""
<PNAME>;『まだ優美さんは、来ていないようだな。;"""I see Yumi-san has not arrived yet."""
<PNAME>;（優美さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;(I'm so lucky to get a present from Yumi-san!)
<PNAME>;（神様、何とぞ優美さんと今以上に仲良くなれますように。）;(God, please help me get to know Yumi-san even better than I already do.)
<PNAME>;（おつ、丁度いいところに優美さんが来たぞ。）;(Oh, Yumi-san arrived just in time.
<PNAME>;（あつ、優美さん。）;(Oh, Yumi-san.)
<PNAME>;『よし、次は、優美さんとだ;Alright, next is with Yumi-san.
<PNAME>;『よし、次は、優美さんとだ。;Alright, next is with Yumi-san.
<PNAME>;（優美さんを、傷つけたといううわさが、流れてたそうだ。）;There are rumors that I hurt Yumi-san.
<PNAME>;（どうやら好雄の話では、俺が優美さんを、傷つけたといううわさが、流れてたそうだ。）;(According to Yoshio, there's a rumor that I hurt Yumi.)
<PNAME>;（それじゃ、近所の公園で、優美さんを待つか。）;(Then, let's go to the neighborhood park and wait for Yumi.)
<PNAME>;（それじゃ、近所の公園で、優美さんを待つか。）;(I'll wait for Yumi at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、優美さんを待つか。）;(Then, let's go to the Kirameki Central Park and wait for Yumi.)
<PNAME>;（それじゃ、きらめき中央公園で、優美さんを待つか。）;(I'll wait for Yumi at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、優美さんを待つか。）;(Then, let's go to the shopping district and wait for Yumi.)
<PNAME>;（それじゃ、ショッピング街で、優美さんを待つか。）;(I'll wait for Yumi at the shopping district then.)
<PNAME>;（それじゃ、水族館で、優美さんを待つか。）;(Then, let's go to the aquarium and wait for Yumi.)
<PNAME>;（それじゃ、水族館で、優美さんを待つか。）;(I'll wait for Yumi at the aquarium then.)
<PNAME>;（それじゃ、動物園で、優美さんを待つか。）;(Then, let's go to the zoo and wait for Yumi.)
<PNAME>;（それじゃ、動物園で、優美さんを待つか。）;(I'll wait for Yumi at the zoo then.)
<PNAME>;（それじゃ、植物園で、優美さんを待つか。）;(Then, let's go to the botanical garden and wait for Yumi.)
<PNAME>;（それじゃ、植物園で、優美さんを待つか。）;(I'll wait for Yumi at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、優美さんを待つか。）;(Then, let's go to the planetarium and wait for Yumi.)
<PNAME>;（それじゃ、プラネタリウムで、優美さんを待つか。）;(I'll wait for Yumi at the planetarium then.)
<PNAME>;（それじゃ、美術館で、優美さんを待つか。）;(Then, let's go to the museum and wait for Yumi.)
<PNAME>;（それじゃ、美術館で、優美さんを待つか。）;(I'll wait for Yumi at the museum then.)
<PNAME>;（それじゃ、図書館で、優美さんを待つか。）;(Then, let's go to the library and wait for Yumi.)
<PNAME>;（それじゃ、図書館で、優美さんを待つか。）;(I'll wait for Yumi at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、優美さんを待つか。）;(Then, let's go to the arcade and wait for Yumi.)
