Character name;Japanese text;English text
<PNAME>;（それじゃ、神社で、優美さんを待つか。）;(I'll wait for Yumi at the shrine then.)
<PNAME>;（今日は、館林さんとデートだ）;(I have a date with Tatebayashi-san today.)
<PNAME>;（今日は、館林さんとデートだ）;(Today, I have a date with Tatebayashi-san.)
<PNAME>;『館林さんのことについて知りたいんだけど。;"""I would like to know about Tatebayashi-san."""
<PNAME>;『よし、次は、館林とだ。;(Okay, next time, with Tatebayashi-san.)
<PNAME>;『しばらく館林さんと話し込んだ;(I talked with Tatebayashi-san for a while.)
<PNAME>;『館林さんもいたのか。;"""Is Tatebayashi-san here too?"""
<PNAME>;『あつ、今日は、館林さんの誕生日じゃないか。;"""Ah, today is Tatebayashi-san's birthday, isn't it?"""
<PNAME>;（もしかして、館林さんを知らず知らずのうちに傷つけてたのかな⋯。）;(Maybe I've unknowingly hurt Tatebayashi-san...)
<PNAME>;『今日の自由行動は、この前の約束通り館林さんと―緒だ。;"""I'll spend today's free time with Tatebayashi-san, as promised."""
<PNAME>;『まだ館林さんは、来ていないようだな。;"""I see Tatebayashi-san has not arrived yet."""
<PNAME>;（館林さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;(I'm so lucky to get a present from Tatebayashi-san!)
<PNAME>;（神様、何とぞ館林さんと今以上に仲良くなれますように。）;(God, please help me get to know Tatebayashi-san even better than I already do.)
<PNAME>;（おつ、丁度いいところに館林さんが来たぞ。）;(Oh, Tatebayashi-san arrived just in time.
<PNAME>;（あつ、館林さん。）;(Oh, Tatebayashi-san.)
<PNAME>;（それじゃ、近所の公園で、館林さんを待つか。）;(Then, let's go to the the neighborhood park and wait for Tatebayashi.)
<PNAME>;（それじゃ、近所の公園で、館林さんを待つか。）;(I'll wait for Tatebayashi at the neighborhood park then.)
<PNAME>;（それじゃ、きらめき中央公園で、館林さんを待つか。）;(Then, let's go to the Kirameki Central Park and wait for Tatebayashi.)
<PNAME>;（それじゃ、きらめき中央公園で、館林さんを待つか。）;(I'll wait for Tatebayashi at Kirameki Central Park then.)
<PNAME>;（それじゃ、ショッピング街で、館林さんを待つか。）;(Then, let's go to the the shopping district and wait for Tatebayashi.)
<PNAME>;（それじゃ、ショッピング街で、館林さんを待つか。）;(I'll wait for Tatebayashi at the shopping district then.)
<PNAME>;（それじゃ、水族館で、館林さんを待つか。）;(Then, let's go to the the aquarium and wait for Tatebayashi.)
<PNAME>;（それじゃ、水族館で、館林さんを待つか。）;(I'll wait for Tatebayashi at the aquarium then.)
<PNAME>;（それじゃ、動物園で、館林さんを待つか。）;(Then, let's go to the the zoo and wait for Tatebayashi.)
<PNAME>;（それじゃ、動物園で、館林さんを待つか。）;(I'll wait for Tatebayashi at the zoo then.)
<PNAME>;（それじゃ、植物園で、館林さんを待つか。）;(Then, let's go to the the botanical garden and wait for Tatebayashi.)
<PNAME>;（それじゃ、植物園で、館林さんを待つか。）;(I'll wait for Tatebayashi at the botanical garden then.)
<PNAME>;（それじゃ、プラネタリウムで、館林さんを待つか。）;(Then, let's go to the the planetarium and wait for Tatebayashi.)
<PNAME>;（それじゃ、プラネタリウムで、館林さんを待つか。）;(I'll wait for Tatebayashi at the planetarium then.)
<PNAME>;（それじゃ、美術館で、館林さんを待つか。）;(Then, let's go to the the museum and wait for Tatebayashi.)
<PNAME>;（それじゃ、美術館で、館林さんを待つか。）;(I'll wait for Tatebayashi at the museum then.)
<PNAME>;（それじゃ、図書館で、館林さんを待つか。）;(Then, let's go to the the library and wait for Tatebayashi.)
<PNAME>;（それじゃ、図書館で、館林さんを待つか。）;(I'll wait for Tatebayashi at the library then.)
<PNAME>;（それじゃ、ゲームセンターで、館林さんを待つか。）;(Then, let's go to the the arcade and wait for Tatebayashi.)
<PNAME>;（それじゃ、ゲームセンターで、館林さんを待つか。）;(I'll wait for Tatebayashi at the arcade then.)
<PNAME>;（それじゃ、ボーリング場で、館林さんを待つか。）;(Then, let's go to the the bowling alley and wait for Tatebayashi.)
<PNAME>;（それじゃ、ボーリング場で、館林さんを待つか。）;(I'll wait for Tatebayashi at the bowling alley then.)
<PNAME>;（それじゃ、カラオケ屋で、館林さんを待つか。）;(Then, let's go to the the karaoke bar and wait for Tatebayashi.)
<PNAME>;（それじゃ、カラオケ屋で、館林さんを待つか。）;(I'll wait for Tatebayashi at the karaoke bar then.)
<PNAME>;（それじゃ、遊園地で、館林さんを待つか。）;(Then, let's go to the the amusement park and wait for Tatebayashi.)
<PNAME>;（それじゃ、遊園地で、館林さんを待つか。）;(I'll wait for Tatebayashi at the amusement park then.)
<PNAME>;（それじゃ、スタジアムで、館林さんを待つか。）;(Then, let's go to the the stadium and wait for Tatebayashi.)
<PNAME>;（それじゃ、スタジアムで、館林さんを待つか。）;(I'll wait for Tatebayashi at the stadium then.)
<PNAME>;（それじゃ、映画館で、館林さんを待つか。）;(Then, let's go to the the movie theater and wait for Tatebayashi.)
<PNAME>;（それじゃ、映画館で、館林さんを待つか。）;(I'll wait for Tatebayashi at the movie theater then.)
<PNAME>;（それじゃ、コンサート会場で、館林さんを待つか。）;(Then, let's go to the the concert hall and wait for Tatebayashi.)
<PNAME>;（それじゃ、コンサート会場で、館林さんを待つか。）;(I'll wait for Tatebayashi at the concert hall then.)
<PNAME>;（それじゃ、プールで、館林さんを待つか。）;(Then, let's go to the the swimming pool and wait for Tatebayashi.)
<PNAME>;（それじゃ、プールで、館林さんを待つか。）;(I'll wait for Tatebayashi at the swimming pool then.)
<PNAME>;（それじゃ、スケート場で、館林さんを待つか。）;(Then, let's go to the the skating rink and wait for Tatebayashi.)
<PNAME>;（それじゃ、スケート場で、館林さんを待つか。）;(I'll wait for Tatebayashi at the skating rink then.)
<PNAME>;（それじゃ、海で、館林さんを待つか。）;(Then, let's go to the the beach and wait for Tatebayashi.)
<PNAME>;（それじゃ、海で、館林さんを待つか。）;(I'll wait for Tatebayashi at the beach then.)
<PNAME>;（それじゃ、スキー場で、館林さんを待つか。）;(Then, let's go to the the ski resort and wait for Tatebayashi.)
<PNAME>;（それじゃ、スキー場で、館林さんを待つか。）;(I'll wait for Tatebayashi at the ski resort then.)
<PNAME>;（それじゃ、神社で、館林さんを待つか。）;(Then, let's go to the the shrine and wait for Tatebayashi.)
<PNAME>;（それじゃ、神社で、館林さんを待つか。）;(I'll wait for Tatebayashi at the shrine then.)
<PNAME>;『 <DATE> に、近所の公園へ行かない？;"""Would you like to go to the neighborhood park on <DATE>?"""
<PNAME>;『近所の公園の前で待ち合わせでいい？;"""Can we meet in front of the neighborhood park?"""
<PNAME>;『それじゃ、 <DATE> に、近所の公園の前で待ち合わせということで。;"""So, I'll meet you in front of the neighborhood park on <DATE>."""
<PNAME>;『 <DATE> に、きらめき中央公園へ行かない？;"""Would you like to go to Kirameki Central Park on <DATE>?"""
<PNAME>;『きらめき中央公園の前で待ち合わせでいい？;"""Can we meet in front of Kirameki Central Park?"""
<PNAME>;『それじゃ、 <DATE> に、きらめき中央公園の前で待ち合わせということで。;"""So, I'll meet you in front of Kirameki Central Park on <DATE>."""
<PNAME>;『 <DATE> に、ショッピング街へ行かない？;"""Would you like to go to the shopping district on <DATE>?"""
<PNAME>;『ショッピング街の前で待ち合わせでいい？;"""Can we meet in front of the shopping district?"""
<PNAME>;『それじゃ、 <DATE> に、ショッピング街の前で待ち合わせということで。;"""So, I'll meet you in front of the shopping district on <DATE>."""
<PNAME>;『 <DATE> に、水族館へ行かない？;"""Would you like to go to the aquarium on <DATE>?"""
<PNAME>;『水族館の前で待ち合わせでいい？;"""Can we meet in front of the aquarium?"""
<PNAME>;『それじゃ、 <DATE> に、水族館の前で待ち合わせということで。;"""So, I'll meet you in front of the aquarium on <DATE>."""
<PNAME>;『 <DATE> に、動物園へ行かない？;"""Would you like to go to the zoo on <DATE>?"""
<PNAME>;『動物園の前で待ち合わせでいい？;"""Can we meet in front of the zoo?"""
<PNAME>;『それじゃ、 <DATE> に、動物園の前で待ち合わせということで。;"""So, I'll meet you in front of the zoo on <DATE>."""
<PNAME>;『 <DATE> に、植物園へ行かない？;"""Would you like to go to the botanical garden on <DATE>?"""
<PNAME>;『植物園の前で待ち合わせでいい？;"""Can we meet in front of the botanical garden?"""
<PNAME>;『それじゃ、 <DATE> に、植物園の前で待ち合わせということで。;"""So, I'll meet you in front of the botanical garden on <DATE>."""
<PNAME>;『 <DATE> に、プラネタリウムへ行かない？;"""Would you like to go to the planetarium on <DATE>?"""
<PNAME>;『プラネタリウムの前で待ち合わせでいい？;"""Can we meet in front of the planetarium?"""
<PNAME>;『それじゃ、 <DATE> に、プラネタリウムの前で待ち合わせということで。;"""So, I'll meet you in front of the planetarium on <DATE>."""
<PNAME>;『 <DATE> に、美術館へ行かない？;"""Would you like to go to the museum on <DATE>?"""
<PNAME>;『美術館の前で待ち合わせでいい？;"""Can we meet in front of the museum?"""
<PNAME>;『それじゃ、 <DATE> に、美術館の前で待ち合わせということで。;"""So, I'll meet you in front of the museum on <DATE>."""
<PNAME>;『 <DATE> に、図書館へ行かない？;"""Would you like to go to the library on <DATE>?"""
<PNAME>;『図書館の前で待ち合わせでいい？;"""Can we meet in front of the library?"""
<PNAME>;『それじゃ、 <DATE> に、図書館の前で待ち合わせということで。;"""So, I'll meet you in front of the library on <DATE>."""
<PNAME>;『 <DATE> に、ゲームセンターへ行かない？;"""Would you like to go to the arcade on <DATE>?"""
<PNAME>;『ゲームセンターの前で待ち合わせでいい？;"""Can we meet in front of the arcade?"""
<PNAME>;『それじゃ、 <DATE> に、ゲームセンターの前で待ち合わせということで。;"""So, I'll meet you in front of the arcade on <DATE>."""
<PNAME>;『 <DATE> に、ボーリング場へ行かない？;"""Would you like to go to the bowling alley on <DATE>?"""
<PNAME>;『ボーリング場の前で待ち合わせでいい？;"""Can we meet in front of the bowling alley?"""
<PNAME>;『それじゃ、 <DATE> に、ボーリング場の前で待ち合わせということで。;"""So, I'll meet you in front of the bowling alley on <DATE>."""
<PNAME>;『 <DATE> に、カラオケ屋へ行かない？;"""Would you like to go to the karaoke bar on <DATE>?"""
<PNAME>;『カラオケ屋の前で待ち合わせでいい？;"""Can we meet in front of the karaoke bar?"""
<PNAME>;『それじゃ、 <DATE> に、カラオケ屋の前で待ち合わせということで。;"""So, I'll meet you in front of the karaoke bar on <DATE>."""
<PNAME>;『 <DATE> に、遊園地へ行かない？;"""Would you like to go to the amusement park on <DATE>?"""
<PNAME>;『遊園地の前で待ち合わせでいい？;"""Can we meet in front of the amusement park?"""
<PNAME>;『それじゃ、 <DATE> に、遊園地の前で待ち合わせということで。;"""So, I'll meet you in front of the amusement park on <DATE>."""
<PNAME>;『 <DATE> に、スタジアムへ行かない？;"""Would you like to go to the stadium on <DATE>?"""
<PNAME>;『スタジアムの前で待ち合わせでいい？;"""Can we meet in front of the stadium?"""
<PNAME>;『それじゃ、 <DATE> に、スタジアムの前で待ち合わせということで。;"""So, I'll meet you in front of the stadium on <DATE>."""
<PNAME>;『 <DATE> に、映画館へ行かない？;"""Would you like to go to the movie theater on <DATE>?"""
<PNAME>;『映画館の前で待ち合わせでいい？;"""Can we meet in front of the movie theater?"""
<PNAME>;『それじゃ、 <DATE> に、映画館の前で待ち合わせということで。;"""So, I'll meet you in front of the movie theater on <DATE>."""
<PNAME>;『 <DATE> に、コンサート会場へ行かない？;"""Would you like to go to the concert hall on <DATE>?"""
<PNAME>;『コンサート会場の前で待ち合わせでいい？;"""Can we meet in front of the concert hall?"""
<PNAME>;『それじゃ、 <DATE> に、コンサート会場の前で待ち合わせということで。;"""So, I'll meet you in front of the concert hall on <DATE>."""
<PNAME>;『 <DATE> に、プールへ行かない？;"""Would you like to go to the swimming pool on <DATE>?"""
<PNAME>;『プールの前で待ち合わせでいい？;"""Can we meet in front of the swimming pool?"""
<PNAME>;『それじゃ、 <DATE> に、プールの前で待ち合わせということで。;"""So, I'll meet you in front of the swimming pool on <DATE>."""
<PNAME>;『 <DATE> に、スケート場へ行かない？;"""Would you like to go to the skating rink on <DATE>?"""
<PNAME>;『スケート場の前で待ち合わせでいい？;"""Can we meet in front of the skating rink?"""
<PNAME>;『それじゃ、 <DATE> に、スケート場の前で待ち合わせということで。;"""So, I'll meet you in front of the skating rink on <DATE>."""
<PNAME>;『 <DATE> に、海へ行かない？;"""Would you like to go to the beach on <DATE>?"""
<PNAME>;『海の前で待ち合わせでいい？;"""Can we meet in front of the beach?"""
<PNAME>;『それじゃ、 <DATE> に、海の前で待ち合わせということで。;"""So, I'll meet you in front of the beach on <DATE>."""
<PNAME>;『 <DATE> に、スキー場へ行かない？;"""Would you like to go to the ski resort on <DATE>?"""
<PNAME>;『スキー場の前で待ち合わせでいい？;"""Can we meet in front of the ski resort?"""
<PNAME>;『それじゃ、 <DATE> に、スキー場の前で待ち合わせということで。;"""So, I'll meet you in front of the ski resort on <DATE>."""
<PNAME>;『 <DATE> に、神社へ行かない？;"""Would you like to go to the shrine on <DATE>?"""
<PNAME>;『神社の前で待ち合わせでいい？;"""Can we meet in front of the shrine?"""
<PNAME>;『それじゃ、 <DATE> に、神社の前で待ち合わせということで。;"""So, I'll meet you in front of the shrine on <DATE>."""
<PNAME>;『無理だと思つていた第―志望だつたが、運良く合格することができた。;It was my first choice and I thought it would be impossible, but luckily I was accepted.
<PNAME>;『俺の名前は<PNAME> <PSURNAME>。ここ、私立きらめき高校の新入生だ。;My name is <PNAME> <PSURNAME>. I'm a freshman here at Kirameki Private High School.
<PNAME>;『最高の気分だぜ。密かに想つている、藤崎詩織と同じ学校に入学できたんだから。;It's a great feeling. I've been admitted to the same school as Shiori Fujisaki, whom I secretly love.
<PNAME>;『実は⋯。彼女とは小学校からの幼なじみで、家も隣りどうしなんだけれど⋯;Actually... I've known her since elementary school, and we live next door to each other, but...
<PNAME>;『俺と比べて、月とスッポン。だから、いまだに友達以上の関係には⋯。;Compared to me, she's like the moon and I'm a turtle. So, we are still not more than friends...
none;Yoshio;Yoshio
Yoshio;「よう。何しけた面してんだよ。;Hey. Why the gloomy face?
<PNAME>;『あ、あぁ⋯。別に⋯。（なれなれしい奴だなぁ⋯。）;Ah, ah... Nothing... (He's so familiar...)
Yoshio;「俺、早乙女好雄。これからよろしくな。お前は何ていうんだ？;I'm Yoshio Saotome. Nice to meet you from now on. What's your name?
<PNAME>;『俺は、<PNAME> <PSURNAME>。こつちこそよろしくな。;I'm <PNAME> <PSURNAME>. Nice to meet you too.
Girl A;「あつ、来たわよ。;Oh, here it comes.
Girl B;「素敵～。;Lovely~.
Yoshio;「何だ？急に女子が騒ぎだしたぞ。;What is it? Suddenly the girls are making a fuss.
none;Ijuin;Ijuin
Ijuin;「やあ、諸君。待たせたね。;Hey, guys. Sorry to keep you waiting.
Ijuin;「この僕の事を知らない者はいないと思うが⋯。僕が理事長の孫の伊集院レイだ。;I don't think there's anyone who doesn't know me... I'm Rei Ijuin, the chairman's grandson.
Ijuin;「同じクラスの男性諸君には悪いが⋯。ま、仲良くやつていこうじゃないか。;I'm sorry to the men in the same class... Well, let's get along.
Yoshio;「伊集院つて、あの金持ちのか⋯。嫌なクラスになつちまつたなぁ。;Ijuin, that rich guy.... This class sucks now.
<PNAME>;『そ、そうだな⋯。;Well, yeah...
<PNAME>;（あつ、次は詩織の、自己紹介みたいだ。）;(Oh, looks like Shiori is going to introduce herself next.)
Fujisaki;「みなさんはじめまして。名前は藤崎詩織です。;Nice to meet you all. My name is Shiori Fujisaki.
Fujisaki;「趣味は音楽鑑賞で、クラシックとかを良く聴きます。みなさんこれから、よろしくお願いします。;My hobby is listening to music and I often listen to classical music. I look forward to working with you all.
Yoshio;「か、かわいいー。藤崎詩織ちゃんか⋯。このクラスでよかつたぜ。;So cute! Shiori Fujisaki, huh.... I'm glad to be in this class.
<PNAME>;（さつきは、嫌だつて言つてたくせに⋯。）;(He was just saying he hated this class...)
Yoshio;「あつ、今、お前の事見たぜ。あの娘知つてるのか？;Hey, I just saw you. You know that girl?
<PNAME>;『知つてるも何も、俺の幼なじみだよ。;Of course I know her, she's my childhood friend.
Yoshio;「へぇ、そうなのか⋯。じゃあ、彼女の誕生日は？;Oh, really... Then, what's her birthday?
<PNAME>;『<SHIORI_BIRTHDAY>。;<SHIORI_BIRTHDAY>.
Yoshio;「血液型は？;What's her blood type?
<PNAME>;『Ｏ型。;Type O.
Yoshio;「趣味は？;Hobbies?
<PNAME>;『音楽鑑賞つて、言つてたじゃないか。;She said music appreciation.
Yoshio;「あつ、そうか。スリーサイズは？;Oh, right. What are her three sizes?
<PNAME>;『そんなの知るかよ。;How would I know that?
Yoshio;「よし、チェックだ。チェック。;Alright, check. Check.
<PNAME>;『お、お前⋯。そのメモ帳、女の子の事ばつかりじゃないか⋯。;Oh, you... Your notepad is all about girls...
Yoshio;「ま、女の子の事で、知りたいことがあつたら、俺に連絡しな。力になるぜ。;Well, if you want to know anything about girls, call me. I'll help you out.
<PNAME>;『そ、そうか⋯。ありがとう。;Oh, okay... Thanks.
Yoshio;「それよりも。お前、この高校の伝説知つてるか？;More importantly, do you know the legend of this high school?
<PNAME>;『伝説？何それ？;Legend? What's that?
Yoshio;「ほら、そこの窓から、でつかい木が見えるだろ。;Look, you can see a big tree from the window there.
<PNAME>;『ん？あぁ。;Hmm? Oh.
Yoshio;「あの木の下で、女の子に告白されると、永遠に幸せな関係になれるんだつてよ。;It's said that if a girl confesses her love to you under that tree, you'll live happily ever after.
<PNAME>;『へぇ、そんな伝説があるのか⋯。;Oh, I didn't know there was such a legend...
Yoshio;「誰が言つたかしらねぇが、うらやましい話だな。;I don't know who told you, but it's an enviable story.
<PNAME>;『伝説か⋯。そうだな、俺なら⋯;Legend... Yeah, if it were me...
<PNAME>;『こうして、不安と期待の高校生活が始まつた⋯。;Thus, my high school life began with anxiety and expectation...
<PNAME>;（明日から何をしようかな？）;(What should I do starting tomorrow?)
none;システム設定を変更します;Change system settings
<PNAME>;（今日は何をしようかな？）;(What shall we do today?)
<PNAME>;『絵は、心が休まるぜ。（くーつ、しびれるセリフ。）;Painting is restful for the soul. (What a numbing line.)
Katagiri;「ビューティフル、素敵な絵ね。;Beautiful, lovely picture.
<PNAME>;『あ、ありがとう。;Oh, thank you.
Katagiri;「そんなに上手なんだから、美術部に入部すればいいのに⋯。;Since you're so good, you should join the art club...
<PNAME>;『絵は、たまに描くぐらいが、健康にいいんだよ。;Painting is good for your health, even if you only draw once in a while.
Katagiri;「へえ⋯絵つてたまに描くと健康にいいんだ。;Well... drawing sometimes is good for your health.
<PNAME>;『そう、手のつぼを刺激されてこう⋯。運うつて。;Yes, it stimulates the pressure points in your hand... It's uplifting.
Katagiri;「あはははは⋯。私、片桐彩子つて言うの。あなたは⋯？;Ha-ha-ha-ha... My name is Ayako Katagiri. And you are...?
<PNAME>;『あ、俺、<PNAME> <PSURNAME>。;Oh, I'm <PNAME> <PSURNAME>.
Katagiri;「気が向いたら美術室に遊びに来てよ。歓迎するわよ。;Come visit the art room if you feel like it. You're welcome anytime.
<PNAME>;『ああ、気が向いたらね。;Yeah, when I feel like it.
Katagiri;「それじゃ、また。;See you then.
<PNAME>;『面白い奴⋯。;Interesting girl...
none;「入部する部活を選択してください;"""Please select the club you would like to join"""
none;「美術部に入部した。;"""You joined the art club."""
Katagiri;「あつ、<PNAME>君ウェルカム。ようこそ美術部へ。;Oh, <PNAME>-kun, welcome. Welcome to the Art Club.
<PNAME>;『片桐さん。これからよろしく。;Katagiri-san, nice to meet you from now on.
Katagiri;「こちらこそ。よろしくね。;Nice to meet you too.
<PNAME>;（放課後だ。あー眠いなぁ。）;(It's after school. I'm so sleepy.)
none;ドン;Don (sound effect)
Schoolgirl;「あつ、ごめんなさい。;Oh, sorry.
<PNAME>;『いや、いい⋯。;No, it's okay...
Schoolgirl;「あー、映画に遅れるぅ。;Oh, I'm going to be late for the movie.
<PNAME>;『何だろ、今の娘？;What was that about, that girl?
<PNAME>;（あー、今日も疲れたな。急いで、家に帰ろう。）;(Ah, I'm tired again today. Hurry up, let's go home.)
<PNAME>;（あつ、詩織がいるぞ。）;(Oh, there's Shiori.)
<PNAME>;『おーい、詩織。;Hey, Shiori.
Fujisaki;「あつ、<PSURNAME>君。今帰り？;Oh, <PSURNAME>-kun. Are you heading home now?
Fujisaki;「―緒に帰つて、友達に噂とかされると、恥ずかしいし⋯。;If we go home together and our friends gossip, it would be embarrassing...
<PNAME>;『そ、そうだね。それじゃあ、お先に。;Yes, that's right. Well, I'll go ahead then.
Fujisaki;「ごめんね。さよなら。;Sorry. Bye.
<PNAME>;（しょうがない。―人で帰るか。）;(It can't be helped. I'll go home alone.)
Fujisaki;「さよなら。;Goodbye.
<PNAME>;『今日は体育祭だ。どの競技に参加しようかな？;Today is the Sports Festival. Which event should I participate in?
<PNAME>;（今週は、バッチリ、予定どおりだぜ。;This week, we're right on schedule.
<PNAME>;『ありがとう。;Thank you.
<PNAME>;（よし、ますますやる気が出てきたぞ。）;Okay, I'm getting more and more motivated.
Katagiri;「今日も頑張つて、ワンダフルな絵を描きましょう。;Let's work hard today and paint a wonderful picture.
<PNAME>;『うん、頑張ろう。;Yeah, let's do our best.
<PNAME>;（誰に電話かけようかな？）;(Who shall I call?)
none;Ｔｒｒｒｒ⋯;Trrrrr ...
Yoshio;「ハイ、早乙女です。;"""Hi, I am Saotome."""
<PNAME>;『もしもし、<PNAME>ですけど。;Hello, this is <PNAME>.
Yoshio;「おつ、<PSURNAME>か。良くかけて来てくれたな。;Oh, <PSURNAME>. I'm glad you called.
<PNAME>;『女の子の事なら任せておけつて、言つてたよな⋯。;You said to leave things about girls to you...
Yoshio;「もちろん。何について聞きたいんだ？;Of course. What do you want to ask about?
<PNAME>;『女の子達が、俺をどう思つてるか知りたいんだ。;I want to know what the girls think of me.
Yoshio;「評価か⋯。ちょつと待つてくれよ。;Their opinion, huh... Wait a moment.
Yoshio;「女の子の、お前に対する評価は⋯。;The girls' evaluation of you is...
Yoshio;「こんなとこだな。;This is what it is.
<PNAME>;（女の子の情報でも聞いてみようかな）;(Maybe I should ask for some info on the girls)
Yoshio;「あぁ、いいぜ。ちょつと待つてくれよ。;Sure, just wait a moment.
Yoshio;「片桐、片桐‥‥と。;Katagiri, Katagiri...
Yoshio;「あつたあつた。耳かつぽじつてよく聞けよ。;Got it. Listen up carefully.
Yoshio;「つて、とこだな。;So, here's the info.
<PNAME>;『サンキュー。いつも悪いな。;Thanks. Sorry to trouble you.
Yoshio;「なーに、いいつてことよ。女の子の情報なら俺に任せてくれよ。;No problem. Leave the info on girls to me.
none;ガチャ;*click*
<PNAME>;（さて、昼飯だ。早く学食に行かないと⋯。）;(Now, lunch. I have to go to the cafeteria soon...)
Nijino;「<PSURNAME>君。;"""<PNAME>-kun."""
<PNAME>;『あつ、虹野さん。;"""Ah, Nijino-san."""
Nijino;「お昼ご飯どうするの？;"""What are you going to do for lunch?"""
<PNAME>;『これから、学食に行こうと思つて。;"""I was about to go to the cafeteria."""
Nijino;「それなら、―緒にお弁当食べない？;"""Then - why don't you eat lunch with me?"""
<PNAME>;『えつ、お弁当？;"""Etsu, bento?"""
Nijino;「この前喜んでもらえたから、つい⋯。迷惑だつた？;"""I was pleased with you the other day, so I just did... Did I bother you?"""
<PNAME>;『い、いや、全然。虹野さんの料理なら、いつでも大歓迎だよ。;"""No, no, not at all. If it's Nijino-san's cooking, you're always welcome."""
Nijino;「良かつた⋯。今日は天気もいいから、外で―緒に食べない？;"""Good... It's a nice day, so why don't we eat outside together?"""
<PNAME>;『別にいいよ。じゃあ、中庭に行こうか。;"""I don't mind. Well, let's go to the courtyard."""
Nijino;「うん。行きましょう。;"""Yeah. Let's go. Let's go."""
Nijino;「はい、どうぞ。味の保証はしないけど⋯。;"""Here you go. I don't guarantee the taste, but..."""
<PNAME>;『それじゃ、遠慮しないで、いただきます。;"""Well, then, don't be shy, I'll take it."""
Nijino;「うふふ、おいしい？;"""Mmmmmm, delicious?"""
<PNAME>;『モグモグ、すごくおいしいよ。モグモグ。;"""Mogmog, it's so good. Mogumogu."""
Nijino;「良かつた⋯。;"""It was good..."""
<PNAME>;『こんなおいしい手作りのお弁当が食べれて俺は幸せ者だ。;"""I am a lucky man to be able to eat such a delicious homemade lunch."""
Saotome;「ハイ、早乙女です。;"""Hi, I am Saotome."""
Saotome;「あつ、<PNAME>さん。優美に、何か用。;"""Ah, <PSURNAME>. Yumi, what can I do for you?"""
none;デートする日を選んで下さい;Pick the date you want to date.
none;デートする場所を選んで下さい;Pick a place to date.
Saotome;「うん、いいよ。;"""Yeah, okay."""
Saotome;「うん、分かつた。約束破つたら、針千本飲ますからね。;"""Yes, I get it. If you break your promise, I'll drink a thousand needles."""
<PNAME>;『ははは⋯、忘れないよ。それじゃ、好雄によろしく。;"""Haha... I won't forget you. Well then, give my best regards to Yoshio."""
none;Shiori;Fujisaki
<PNAME>;『６月１日。;"""June 1."""
<PNAME>;『Ａ型。;"""Type A."""
none;今月／来月の予定と実績;Schedule and results for this month/next month
<PNAME>;『詩織のことについて知りたいんだけど。;"""I would like to know about the poetry."""
Yoshio;「藤崎、藤崎‥‥と。;"""Fujisaki, Fujisaki ... hmmm."""
<PNAME>;（ああ、読書は楽しいなあ。なんて、俺つて勉強家なんだろう。）;(Ah, reading is so much fun. What a studious person I am!)
Kisaragi;「あの⋯。;"""You know..."""
Kisaragi;「ハンカチが落ちてますよ。;"""Your handkerchief is down."""
<PNAME>;『え⋯。あ、ありがとう。いつの間に落ちたんだろう。;"""Eh... Oh, thank you. I wonder when it fell off."""
Kisaragi;「クスッ⋯。随分、熱心に読んでいたのですね。;"""Couscous... You have been reading this book with a lot of enthusiasm, haven't you?"""
<PNAME>;『ほら、僕つて好きなことに熱中するタイプだから。ははは⋯。;"""You see, I'm the type of person who is passionate about what I like. Ha-ha-ha..."""
Kisaragi;「私も本を読みだすと、すぐ熱中してしまうんですよ。;"""When I start reading a book, I too get easily absorbed in it."""
<PNAME>;『へー、そうなんだ。;"""Heh, I see."""
Kisaragi;「あつ、もう行かなきゃ。;"""Heat, I've got to go."""
<PNAME>;『あ、俺⋯。<PNAME> <PSURNAME>つていいます。ハンカチありがとう。;"""Oh, I'm... my name is <PNAME> <PSURNAME>. Thanks for the handkerchief."""
Kisaragi;「どういたしまして⋯。私、如月未緒といいます。また、今度お話しましょう。;"""You are welcome... My name is Mio Kisaragi. Let's talk again sometime."""
<PNAME>;『如月未緒さんか⋯。結構、可愛かつたな。;"""Mio Kisaragi.... She was quite cute."""
<PNAME>;『いたつ。;"""Ouch!"""
Mysterious Woman;「あつ、ごめんなさい。;"""Ah, I'm sorry."""
<PNAME>;『い、いや。別にいいよ。;"""No, no. I don't mind."""
Mysterious Woman;「本当に、ごめんなさい。それじゃ⋯。;"""Really, I'm sorry. Well, then..."""
<PNAME>;『変な髪型。;"""Weird haircut."""
Katagiri;「私も絵が好きで、たまに描いてるんだ。;"""I like to draw too, sometimes."""
<PNAME>;『へぇ、今度見せてよ。;"""Wow, show me next time."""
Katagiri;「駄目よ。私の絵は、人に見せると動きだすのよ。;"""No. My paintings start moving when I show them to people."""
<PNAME>;『それを、俺が縄で捕まえると⋯。俺は、―休さんか？;"""And I catch it with a rope... I'm - rest?"""
Katagiri;「あはははは⋯。私、片桐彩子。あなたは？;"""Ha-ha-ha-ha... I, Ayako Katagiri. And you?"""
Katagiri;「絵の事は考えておくわ。今度また、絵の話をしようよ。それじゃ。;"""I'll think about the painting. Let's talk about painting again next time. See you."""
<PNAME>;『あつ、逃げた。片桐彩子、侮れん奴だ。;"""Ah, he escaped. Ayako Katagiri, he is a man to be reckoned with."""
<PNAME>;『あつ、今日は詩織の誕生日じゃないか。;"""Ah, today is Shiori's birthday, isn't it?"""
