Character name;Japanese text;English text
<PNAME>;『よし、次は、鏡とだ。;Bien, el siguiente es con Kagami.
<PNAME>;『しばらく鏡さんと話し込んだ;Pasé un buen rato hablando con Kagami-san.
<PNAME>;『鏡さんもいたのか。;¿Kagami-san también estaba aquí?
<PNAME>;『あつ、今日は、鏡さんの誕生日じゃないか。;¡Ah, hoy es el cumpleaños de Kagami-san!
<PNAME>;（もしかして、鏡さんを知らず知らずのうちに傷つけてたのかな⋯。）;Quizás he herido a Kagami-san sin darme cuenta...
<PNAME>;『今日の自由行動は、この前の約束通り鏡さんと―緒だ。;Hoy pasaré mi tiempo libre con Kagami-san, tal como prometí.
<PNAME>;『まだ鏡さんは、来ていないようだな。;Parece que Kagami-san aún no ha llegado.
<PNAME>;（鏡さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;¡Qué feliz soy de recibir un regalo de Kagami-san!
<PNAME>;（神様、何とぞ鏡さんと今以上に仲良くなれますように。）;Dios, por favor, permíteme acercarme aún más a Kagami-san.
<PNAME>;（おつ、丁度いいところに鏡さんが来たぞ。）;Oh, qué casualidad, aquí viene Kagami-san.
<PNAME>;（あつ、鏡さん。）;Ah, Kagami-san.
<PNAME>;『よし、次は、鏡さんとだ;Bien, el siguiente es con Kagami-san.
<PNAME>;『よし、次は、鏡さんとだ。;Bien, el siguiente es con Kagami-san.
<PNAME>;（鏡さんを、傷つけたといううわさが、流れてたそうだ。）;Parece que hay rumores diciendo que herí a Kagami-san.
<PNAME>;（どうやら好雄の話では、俺が鏡さんを、傷つけたといううわさが、流れてたそうだ。）;Según Yasuo, parece que hay rumores de que herí a Kagami-san.
<PNAME>;（それじゃ、近所の公園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el parque local.
<PNAME>;（それじゃ、近所の公園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el parque local.
<PNAME>;（それじゃ、きらめき中央公園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el Parque Central Kirameki.
<PNAME>;（それじゃ、きらめき中央公園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el Parque Central Kirameki.
<PNAME>;（それじゃ、ショッピング街で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el distrito comercial.
<PNAME>;（それじゃ、ショッピング街で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el distrito comercial.
<PNAME>;（それじゃ、水族館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el acuario.
<PNAME>;（それじゃ、水族館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el acuario.
<PNAME>;（それじゃ、動物園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el zoológico.
<PNAME>;（それじゃ、動物園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el zoológico.
<PNAME>;（それじゃ、植物園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el jardín botánico.
<PNAME>;（それじゃ、植物園で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el jardín botánico.
<PNAME>;（それじゃ、プラネタリウムで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el planetario.
<PNAME>;（それじゃ、プラネタリウムで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el planetario.
<PNAME>;（それじゃ、美術館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el museo de arte.
<PNAME>;（それじゃ、美術館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el museo de arte.
<PNAME>;（それじゃ、図書館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la biblioteca.
<PNAME>;（それじゃ、図書館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la biblioteca.
<PNAME>;（それじゃ、ゲームセンターで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el centro de juegos.
<PNAME>;（それじゃ、ゲームセンターで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el centro de juegos.
<PNAME>;（それじゃ、ボーリング場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la bolera.
<PNAME>;（それじゃ、ボーリング場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la bolera.
<PNAME>;（それじゃ、カラオケ屋で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el karaoke.
<PNAME>;（それじゃ、カラオケ屋で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el karaoke.
<PNAME>;（それじゃ、遊園地で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el parque de atracciones.
<PNAME>;（それじゃ、遊園地で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el parque de atracciones.
<PNAME>;（それじゃ、スタジアムで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el estadio.
<PNAME>;（それじゃ、スタジアムで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el estadio.
<PNAME>;（それじゃ、映画館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el cine.
<PNAME>;（それじゃ、映画館で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el cine.
<PNAME>;（それじゃ、コンサート会場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la sala de conciertos.
<PNAME>;（それじゃ、コンサート会場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la sala de conciertos.
<PNAME>;（それじゃ、プールで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la piscina.
<PNAME>;（それじゃ、プールで、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la piscina.
<PNAME>;（それじゃ、スケート場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la pista de patinaje.
<PNAME>;（それじゃ、スケート場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la pista de patinaje.
<PNAME>;（それじゃ、海で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el mar.
<PNAME>;（それじゃ、海で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el mar.
<PNAME>;（それじゃ、スキー場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la estación de esquí.
<PNAME>;（それじゃ、スキー場で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en la estación de esquí.
<PNAME>;（それじゃ、神社で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el santuario.
<PNAME>;（それじゃ、神社で、鏡さんを待つか。）;Entonces, esperaré a Kagami-san en el santuario.
<PNAME>;（今日は、朝日奈さんとデートだ）;Hoy tengo una cita con Asahina-san.
<PNAME>;（今日は、朝日奈さんとデートだ）;Hoy tengo una cita con Asahina-san.
<PNAME>;『朝日奈さんのことについて知りたいんだけど。;Quiero saber más sobre Asahina-san.
<PNAME>;『よし、次は、朝日奈とだ。;Bien, el próximo es con Asahina.
<PNAME>;『しばらく朝日奈さんと話し込んだ;He estado conversando con Asahina-san por un rato.
<PNAME>;『朝日奈さんもいたのか。;¿Asahina-san también estaba aquí?
<PNAME>;『あつ、今日は、朝日奈さんの誕生日じゃないか。;Oh, ¿no es hoy el cumpleaños de Asahina-san?
<PNAME>;（もしかして、朝日奈さんを知らず知らずのうちに傷つけてたのかな⋯。）;¿Pude haber herido a Asahina-san sin darme cuenta...?
<PNAME>;『今日の自由行動は、この前の約束通り朝日奈さんと―緒だ。;La actividad libre de hoy es, tal como prometimos antes, con Asahina-san.
<PNAME>;『まだ朝日奈さんは、来ていないようだな。;Parece que Asahina-san aún no ha llegado.
<PNAME>;（朝日奈さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;¡Qué afortunado soy de recibir un regalo de Asahina!
<PNAME>;（神様、何とぞ朝日奈さんと今以上に仲良くなれますように。）;Dios, por favor permíteme acercarme aún más a Asahina.
<PNAME>;（おつ、丁度いいところに朝日奈さんが来たぞ。）;¡Oh, justo a tiempo, ahí viene Asahina!
<PNAME>;（あつ、朝日奈さん。）;¡Oh, Asahina!
<PNAME>;『よし、次は、朝日奈さんとだ;Bien, la próxima vez será con Asahina.
<PNAME>;『よし、次は、朝日奈さんとだ。;Bien, la próxima vez será con Asahina.
<PNAME>;（朝日奈さんを、傷つけたといううわさが、流れてたそうだ。）;Parece que se ha difundido el rumor de que he lastimado a Asahina.
<PNAME>;（どうやら好雄の話では、俺が朝日奈さんを、傷つけたといううわさが、流れてたそうだ。）;Según la historia de Yoshio, parece que circula el rumor de que he lastimado a Asahina.
<PNAME>;（それじゃ、近所の公園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el parque del vecindario.
<PNAME>;（それじゃ、近所の公園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el parque del vecindario.
<PNAME>;（それじゃ、きらめき中央公園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el parque central de Kirameki.
<PNAME>;（それじゃ、きらめき中央公園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el parque central de Kirameki.
<PNAME>;（それじゃ、ショッピング街で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el centro comercial.
<PNAME>;（それじゃ、ショッピング街で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el centro comercial.
<PNAME>;（それじゃ、水族館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el acuario.
<PNAME>;（それじゃ、水族館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el acuario.
<PNAME>;（それじゃ、動物園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el zoológico.
<PNAME>;（それじゃ、動物園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el zoológico.
<PNAME>;（それじゃ、植物園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el jardín botánico.
<PNAME>;（それじゃ、植物園で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el jardín botánico.
<PNAME>;（それじゃ、プラネタリウムで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el planetario.
<PNAME>;（それじゃ、プラネタリウムで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el planetario.
<PNAME>;（それじゃ、美術館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el museo.
<PNAME>;（それじゃ、美術館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el museo.
<PNAME>;（それじゃ、図書館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la biblioteca.
<PNAME>;（それじゃ、図書館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la biblioteca.
<PNAME>;（それじゃ、ゲームセンターで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el centro de juegos.
<PNAME>;（それじゃ、ゲームセンターで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el centro de juegos.
<PNAME>;（それじゃ、ボーリング場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la bolera.
<PNAME>;（それじゃ、ボーリング場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la bolera.
<PNAME>;（それじゃ、カラオケ屋で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el local de karaoke.
<PNAME>;（それじゃ、カラオケ屋で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el local de karaoke.
<PNAME>;（それじゃ、遊園地で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el parque de atracciones.
<PNAME>;（それじゃ、遊園地で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el parque de atracciones.
<PNAME>;（それじゃ、スタジアムで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el estadio.
<PNAME>;（それじゃ、スタジアムで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el estadio.
<PNAME>;（それじゃ、映画館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el cine.
<PNAME>;（それじゃ、映画館で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el cine.
<PNAME>;（それじゃ、コンサート会場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el local del concierto.
<PNAME>;（それじゃ、コンサート会場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el local del concierto.
<PNAME>;（それじゃ、プールで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la piscina.
<PNAME>;（それじゃ、プールで、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la piscina.
<PNAME>;（それじゃ、スケート場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la pista de patinaje.
<PNAME>;（それじゃ、スケート場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la pista de patinaje.
<PNAME>;（それじゃ、海で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el mar.
<PNAME>;（それじゃ、海で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el mar.
<PNAME>;（それじゃ、スキー場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la estación de esquí.
<PNAME>;（それじゃ、スキー場で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en la estación de esquí.
<PNAME>;（それじゃ、神社で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el santuario.
<PNAME>;（それじゃ、神社で、朝日奈さんを待つか。）;Entonces, esperaré a Asahina en el santuario.
<PNAME>;（今日は、美樹原さんとデートだ）;Hoy tengo una cita con Mikihara san.
<PNAME>;（今日は、美樹原さんとデートだ）;Hoy tengo una cita con Mikihara san.
<PNAME>;『美樹原さんのことについて知りたいんだけど。;Quiero saber acerca de Mikihara-san.
<PNAME>;『よし、次は、美樹原とだ。;Bien, el siguiente es con Mikihara.
<PNAME>;『しばらく美樹原さんと話し込んだ;Estuve hablando un rato con Mikihara-san.
<PNAME>;『美樹原さんもいたのか。;¿Así que Mikihara-san también estaba aquí?
<PNAME>;『あつ、今日は、美樹原さんの誕生日じゃないか。;Oh, ¿no es hoy el cumpleaños de Mikihara san?
<PNAME>;（もしかして、美樹原さんを知らず知らずのうちに傷つけてたのかな⋯。）;¿Será que lastimé a Mikihara san sin darme cuenta...?
<PNAME>;『今日の自由行動は、この前の約束通り美樹原さんと―緒だ。;Hoy en el tiempo libre estaré con Mikihara-san, tal como prometí.
<PNAME>;『まだ美樹原さんは、来ていないようだな。;Parece que Mikihara-san aún no ha llegado.
<PNAME>;（美樹原さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;¡Qué suerte tener un regalo de Mikihara-san!
<PNAME>;（神様、何とぞ美樹原さんと今以上に仲良くなれますように。）;Dios, que pueda fortalecer mi amistad con Mikihara-san.
<PNAME>;（おつ、丁度いいところに美樹原さんが来たぞ。）;Oh, Mikihara-san llegó en el momento justo.
<PNAME>;（あつ、美樹原さん。）;Oh, Mikihara-san.
<PNAME>;『よし、次は、美樹原さんとだ;Bien, el siguiente es con Mikihara-san.
<PNAME>;『よし、次は、美樹原さんとだ。;Bien, el siguiente es con Mikihara-san.
<PNAME>;（美樹原さんを、傷つけたといううわさが、流れてたそうだ。）;Parece que hay rumores de que lastimé a Mikihara-san.
<PNAME>;（どうやら好雄の話では、俺が美樹原さんを、傷つけたといううわさが、流れてたそうだ。）;Según Taiyoshi, se rumorea que lastimé a Mikihara-san.
<PNAME>;（それじゃ、近所の公園で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en el parque del barrio.
<PNAME>;（それじゃ、近所の公園で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en el parque del barrio.
<PNAME>;（それじゃ、きらめき中央公園で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el parque central Kirameki.
<PNAME>;（それじゃ、きらめき中央公園で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el parque central Kirameki.
<PNAME>;（それじゃ、ショッピング街で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el distrito comercial.
<PNAME>;（それじゃ、ショッピング街で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el distrito comercial.
<PNAME>;（それじゃ、水族館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el acuario.
<PNAME>;（それじゃ、水族館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el acuario.
<PNAME>;（それじゃ、動物園で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el zoológico.
<PNAME>;（それじゃ、動物園で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el zoológico.
<PNAME>;（それじゃ、植物園で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el jardín botánico.
<PNAME>;（それじゃ、植物園で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el jardín botánico.
<PNAME>;（それじゃ、プラネタリウムで、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el planetario.
<PNAME>;（それじゃ、プラネタリウムで、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el planetario.
<PNAME>;（それじゃ、美術館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el museo de arte.
<PNAME>;（それじゃ、美術館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el museo de arte.
<PNAME>;（それじゃ、図書館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en la biblioteca.
<PNAME>;（それじゃ、図書館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en la biblioteca.
<PNAME>;（それじゃ、ゲームセンターで、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el salón de juegos.
<PNAME>;（それじゃ、ゲームセンターで、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el salón de juegos.
<PNAME>;（それじゃ、ボーリング場で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en la bolera.
<PNAME>;（それじゃ、ボーリング場で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en la bolera.
<PNAME>;（それじゃ、カラオケ屋で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el karaoke.
<PNAME>;（それじゃ、カラオケ屋で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el karaoke.
<PNAME>;（それじゃ、遊園地で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el parque de atracciones.
<PNAME>;（それじゃ、遊園地で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el parque de atracciones.
<PNAME>;（それじゃ、スタジアムで、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el estadio.
<PNAME>;（それじゃ、スタジアムで、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el estadio.
<PNAME>;（それじゃ、映画館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el cine.
<PNAME>;（それじゃ、映画館で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el cine.
<PNAME>;（それじゃ、コンサート会場で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el lugar del concierto.
<PNAME>;（それじゃ、コンサート会場で、美樹原さんを待つか。）;Entonces, esperaré a Mikihara-san en el lugar del concierto.
<PNAME>;（それじゃ、プールで、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la piscina.
<PNAME>;（それじゃ、プールで、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la piscina.
<PNAME>;（それじゃ、スケート場で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la pista de patinaje.
<PNAME>;（それじゃ、スケート場で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la pista de patinaje.
<PNAME>;（それじゃ、海で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la playa.
<PNAME>;（それじゃ、海で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la playa.
<PNAME>;（それじゃ、スキー場で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la estación de esquí.
<PNAME>;（それじゃ、スキー場で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en la estación de esquí.
<PNAME>;（それじゃ、神社で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en el santuario.
<PNAME>;（それじゃ、神社で、美樹原さんを待つか。）;Entonces, esperemos a Mikihara-san en el santuario.
<PNAME>;（今日は、虹野さんとデートだ）;Hoy tengo una cita con Nijino-san.
<PNAME>;（今日は、虹野さんとデートだ）;Hoy tengo una cita con Nijino-san.
<PNAME>;『虹野さんのことについて知りたいんだけど。;Quisiera saber más sobre Nijino-san.
<PNAME>;『よし、次は、虹野とだ。;Bien, el siguiente es con Nijino.
<PNAME>;『しばらく虹野さんと話し込んだ;Estuve conversando con Nijino-san por un tiempo.
<PNAME>;『虹野さんもいたのか。;¿Nijino-san también estaba allí?
<PNAME>;『あつ、今日は、虹野さんの誕生日じゃないか。;Oh, hoy es el cumpleaños de Nijino-san, ¿verdad?
<PNAME>;（もしかして、虹野さんを知らず知らずのうちに傷つけてたのかな⋯。）;¿Quizás dañé a Nijino-san sin darme cuenta...?
<PNAME>;『今日の自由行動は、この前の約束通り虹野さんと―緒だ。;La actividad libre de hoy es con Nijino-san, tal como se prometió antes.
<PNAME>;『まだ虹野さんは、来ていないようだな。;Parece que Nijino-san aún no ha llegado.
<PNAME>;（虹野さんにプレゼントをもらえるなんて、おれは幸せ者だー！）;¡Recibir un regalo de Nijino-san me hace una persona afortunada!
<PNAME>;（神様、何とぞ虹野さんと今以上に仲良くなれますように。）;Dios, por favor, ayúdame a llevarme aún mejor con Nijino-san.
<PNAME>;（おつ、丁度いいところに虹野さんが来たぞ。）;Oh, Nijino-san llegó en el momento justo.
<PNAME>;（あつ、虹野さん。）;Oh, Nijino-san.
<PNAME>;『よし、次は、虹野さんとだ;Bien, el siguiente es con Nijino-san.
<PNAME>;『よし、次は、虹野さんとだ。;Bien, el siguiente es con Nijino-san.
<PNAME>;（虹野さんを、傷つけたといううわさが、流れてたそうだ。）;Parece que hubo rumores sobre haber lastimado a Nijino-san.
<PNAME>;（どうやら好雄の話では、俺が虹野さんを、傷つけたといううわさが、流れてたそうだ。）;Según lo que dice Yoshio, parece que hay rumores de que lastimé a Nijino-san.
<PNAME>;（それじゃ、近所の公園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el parque del vecindario.
<PNAME>;（それじゃ、近所の公園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el parque del vecindario.
<PNAME>;（それじゃ、きらめき中央公園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el parque central de Kirameki.
<PNAME>;（それじゃ、きらめき中央公園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el parque central de Kirameki.
<PNAME>;（それじゃ、ショッピング街で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el distrito comercial.
<PNAME>;（それじゃ、ショッピング街で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el distrito comercial.
<PNAME>;（それじゃ、水族館で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el acuario.
<PNAME>;（それじゃ、水族館で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el acuario.
<PNAME>;（それじゃ、動物園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el zoológico.
<PNAME>;（それじゃ、動物園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el zoológico.
<PNAME>;（それじゃ、植物園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el jardín botánico.
<PNAME>;（それじゃ、植物園で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el jardín botánico.
<PNAME>;（それじゃ、プラネタリウムで、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el planetario.
<PNAME>;（それじゃ、プラネタリウムで、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el planetario.
<PNAME>;（それじゃ、美術館で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el museo de arte.
<PNAME>;（それじゃ、美術館で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el museo de arte.
<PNAME>;（それじゃ、図書館で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en la biblioteca.
<PNAME>;（それじゃ、図書館で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en la biblioteca.
<PNAME>;（それじゃ、ゲームセンターで、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el centro de juegos.
<PNAME>;（それじゃ、ゲームセンターで、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en el centro de juegos.
<PNAME>;（それじゃ、ボーリング場で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en la bolera.
<PNAME>;（それじゃ、ボーリング場で、虹野さんを待つか。）;Entonces, esperemos a Nijino-san en la bolera.
<PNAME>;（それじゃ、カラオケ屋で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el karaoke.
<PNAME>;（それじゃ、カラオケ屋で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el karaoke.
<PNAME>;（それじゃ、遊園地で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el parque de atracciones.
<PNAME>;（それじゃ、遊園地で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el parque de atracciones.
<PNAME>;（それじゃ、スタジアムで、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el estadio.
<PNAME>;（それじゃ、スタジアムで、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el estadio.
<PNAME>;（それじゃ、映画館で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el cine.
<PNAME>;（それじゃ、映画館で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el cine.
<PNAME>;（それじゃ、コンサート会場で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la sala de conciertos.
<PNAME>;（それじゃ、コンサート会場で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la sala de conciertos.
<PNAME>;（それじゃ、プールで、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la piscina.
<PNAME>;（それじゃ、プールで、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la piscina.
<PNAME>;（それじゃ、スケート場で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la pista de patinaje.
<PNAME>;（それじゃ、スケート場で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la pista de patinaje.
<PNAME>;（それじゃ、海で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la playa.
<PNAME>;（それじゃ、海で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la playa.
<PNAME>;（それじゃ、スキー場で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la pista de esquí.
<PNAME>;（それじゃ、スキー場で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en la pista de esquí.
<PNAME>;（それじゃ、神社で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el santuario.
<PNAME>;（それじゃ、神社で、虹野さんを待つか。）;Entonces, esperaremos a la señorita Nijino en el santuario.
<PNAME>;（今日は、優美さんとデートだ）;Hoy tengo una cita con la señorita Yumi.
<PNAME>;（今日は、優美さんとデートだ）;Hoy tengo una cita con la señorita Yumi.
<PNAME>;『優美さんのことについて知りたいんだけど。;Me gustaría saber más sobre la señorita Yumi.
<PNAME>;『よし、次は、優美とだ。;Bien, ¡la siguiente es con Yumi!
<PNAME>;『しばらく優美さんと話し込んだ;Estuvimos hablando un rato con la señorita Yumi.
<PNAME>;『優美さんもいたのか。;Ah, también estaba la señorita Yumi.
<PNAME>;『あつ、今日は、優美さんの誕生日じゃないか。;¡Oh, hoy es el cumpleaños de la señorita Yumi!
<PNAME>;（もしかして、優美さんを知らず知らずのうちに傷つけてたのかな⋯。）;¿Pude haber lastimado a la señorita Yumi sin darme cuenta...?
<PNAME>;『今日の自由行動は、この前の約束通り優美さんと―緒だ。;Hoy, según lo prometido, pasaré el tiempo libre con la señorita Yumi.
<PNAME>;『まだ優美さんは、来ていないようだな。;Parece que la señorita Yumi aún no ha llegado.
